+----------------------------------+-------------------------+-------+------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------+
|               name               |           host          |  port |                  alias                   |                                                                    script                                                                   |
|       ioc-cam-tmo-lamp-02        |     ctl-tmo-misc-01     | 30202 |                    ?                     |                              /reg/g/pcds/epics/ioc/tmo/gigEcam/R1.0.1/build/iocBoot/ioc-cam-tmo-lamp-02/st.cmd                              |
|      ioc-crix-cryo-ls336-01      |   ctl-rix-crix-mot-01   | 39100 |                    ?                     |                          /reg/g/pcds/epics/ioc/rix/lakeshore336/R1.0.0/build/iocBoot/ioc-crix-cryo-ls336-01/st.cmd                          |
|      ioc-crix-cryo-ls336-02      |   ctl-rix-crix-mot-01   | 39101 |                    ?                     |                          /reg/g/pcds/epics/ioc/rix/lakeshore336/R1.0.0/build/iocBoot/ioc-crix-cryo-ls336-02/st.cmd                          |
|         ioc-crix-evr-01          |   ctl-rix-crix-cam-01   | 30008 |                    ?                     |                                  /reg/g/pcds/epics/ioc/rix/evr/R1.1.0/build/iocBoot/ioc-crix-evr-01/st.cmd                                  |
|         ioc-crix-gige-01         |   ctl-rix-crix-cam-01   | 30001 |                    ?                     |                                /reg/g/pcds/epics/ioc/rix/gigECam/R1.1.0/build/iocBoot/ioc-crix-gige-01/st.cmd                               |
|         ioc-crix-gige-02         |   ctl-rix-crix-cam-01   | 30002 |                    ?                     |                                /reg/g/pcds/epics/ioc/rix/gigECam/R1.1.0/build/iocBoot/ioc-crix-gige-02/st.cmd                               |
|         ioc-crix-gige-03         |   ctl-rix-crix-cam-01   | 30003 |                    ?                     |                                /reg/g/pcds/epics/ioc/rix/gigECam/R1.1.0/build/iocBoot/ioc-crix-gige-03/st.cmd                               |
|         ioc-crix-gige-04         |   ctl-rix-crix-cam-01   | 30004 |                    ?                     |                                /reg/g/pcds/epics/ioc/rix/gigECam/R1.1.0/build/iocBoot/ioc-crix-gige-04/st.cmd                               |
|         ioc-crix-gige-05         |   ctl-rix-crix-cam-01   | 30005 |                    ?                     |                                /reg/g/pcds/epics/ioc/rix/gigECam/R1.1.0/build/iocBoot/ioc-crix-gige-05/st.cmd                               |
|         ioc-crix-gige-06         |   ctl-rix-crix-cam-01   | 30006 |                    ?                     |                                /reg/g/pcds/epics/ioc/rix/gigECam/R1.1.0/build/iocBoot/ioc-crix-gige-06/st.cmd                               |
|         ioc-crix-gige-07         |   ctl-rix-crix-cam-01   | 30007 |                    ?                     |                                /reg/g/pcds/epics/ioc/rix/gigECam/R1.1.0/build/iocBoot/ioc-crix-gige-07/st.cmd                               |
